id_cnpj,cd_cnae_prin,uf,sacado_indice_liquidez_1m,cedente_indice_liquidez_1m,score_materialidade_evolucao,media_atraso_dias,indicador_liquidez_quantitativo_3m,share_vl_inad_pag_bol_6_a_15d,score_quantidade_v2,score_materialidade_v2,qtd_boletos,valor_total,valor_recebido,atraso_medio,taxa_atraso,taxa_inadimplencia,perda_total,prazo_medio_pagamento,score_risco,classificacao_risco
b5afd713e4cd3317ba6c737bb0b7452e46ad4a6f9a5ab3783e652fe16ac8a751,1359600.0,RJ,0.5724902234213172,0.8583081174559402,407.0,62.483870967741936,0.86,0.44454,550.0,984.0,1.0,1700.0,1700.0,0.0,0.0,0.0,0.0,11.0,1.0,Baixo Risco
a662c039fb7a982e005d8984e7d4feacf03f60aa43ea2f4048587c0c7bccb224,1412601.0,SC,0.9448697232543688,0.8530041727895563,944.0,251.41747572815532,0.94,0.09065,977.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
a75d1191b1a89ec649e1f272f0703c659c21dfc09a70e79feae80f2a557d1320,4661300.0,SP,0.9408838982181772,0.7278657250073471,913.0,231.05882352941177,0.95,0.01077,980.0,985.0,1.0,632.75,650.46,2.0,1.0,0.0,-17.710000000000036,32.0,1.0,Baixo Risco
5cb302da75138a453fe69b9042a7b0dcac34343d565a968a013ce905ff578577,9521500.0,SC,1.0,1.0,956.0,0.0,0.99,0.0,986.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
754d3bdeab19ebeb43358644cb67dee77e97852badbb867479da27002b713875,4723700.0,DF,0.971605049531719,0.8530041727895563,543.0,16.0,0.25,0.0,737.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
d7d569377b95cba446ca999f710e35303af0a18436d5ed396c17331069b9effa,1096100.0,SP,0.6133600039415381,0.6575404723807894,870.0,140.0,0.9,0.38034,916.0,985.0,1.0,1488.35,1488.35,0.0,0.0,0.0,0.0,13.0,1.0,Baixo Risco
8c0f60583dd703873be273f4aa20e88f75e713f5fdda9bf46ab913c063baeb78,4771701.0,PR,0.9931787436072118,0.05,950.0,245.1071428571429,0.99,0.02489,981.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
869e34357e737e93069cddb4e09ef3065be14bb6f415f9d922d21b8ea7c7e593,4771701.0,PR,0.8826769144090746,0.8530041727895563,918.0,205.04225352112675,0.97,0.0,962.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
da42e501bb561ba8c0366a9ee659c142b2b16cb61bdb7fed1392fd4b5960b0f2,8122200.0,SP,0.4906854913864492,0.1620125644377533,735.0,87.83333333333333,0.78,0.31396,830.0,981.0,1.0,4121.31,4121.31,0.0,0.0,0.0,0.0,30.0,1.0,Baixo Risco
d3c1ba38a008fa55f006395c8ed151094d5b88c6b080cfe1dc5d5da9d55888cc,1412601.0,PE,0.9077740380185318,1.0,704.0,224.28571428571428,0.82,0.14256,965.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
ed4a543bd88d5f9fbe0ad08e8625664dcbf48a88f0c74be5e3c75345581946d8,4772500.0,PR,0.4719813391285763,0.3829787234042553,365.0,177.125,0.8,0.65667,826.0,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
c41b0268ef69a2e2c05858b1732c60efe82edf05c4b15bbd1ee0571464bd0ca3,4781400.0,GO,0.97791752295346,0.8530041727895563,868.0,84.0,0.96,0.0,975.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
0d2a086b9e5fecbd502a2ddba9853a4daccf5267860f6a571cb7ca61bf4054ac,2592601.0,SP,0.9461421571742584,0.9145641129633548,918.0,206.14285714285717,0.95,0.0,980.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
9a6a9f581602049c6d320a4e3563c37b5909e2af70ccaf064c618ad410849d19,1412601.0,Sem Info,0.0506233681261661,0.1409722497037727,58.0,61.12337662337662,0.39,0.20176,57.0,478.0,7.0,4926.36,5076.21,2.142857142857143,0.5714285714285714,0.0,-149.84999999999997,45.57142857142857,1.0,Baixo Risco
0a8d1c2604b471b77545936cba778afeee8f26d5d2dae99b749c217a91a182f2,4744001.0,SC,0.9375317078606964,0.8530041727895563,882.0,252.0,0.96,0.08407,976.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
7432709908b6fba786c4c8a1a791ee6490c49308d44bcc14d79b1e43a29e0ab6,4930203.0,SP,0.4396033395728859,0.7785693396318447,868.0,224.9705882352941,0.94,0.00129,962.0,986.0,1.0,1276.77,1276.77,0.0,0.0,0.0,0.0,15.0,1.0,Baixo Risco
17108f5413fc4b27b9c585ed1ade325864a903f177074fbf1ae60bbf3e8afd0a,4520001.0,PR,0.978491885958663,0.6159579607163703,951.0,211.7142857142857,0.97,0.0,984.0,989.0,3.0,38195.92,0.0,0.0,0.0,0.0,38195.92,6.666666666666667,1.0,Baixo Risco
80edcf1fbba0b04ab76b4d0366fbc07a46c64697c9c7c923d33c2d2ad386eb60,1359600.0,SP,0.9073601647634404,0.912075576426676,946.0,213.34782608695653,0.93,0.00369,984.0,988.0,2.0,996.86,580.33,34.5,1.0,0.0,416.53,73.0,1.0,Baixo Risco
280777c3a0f1aa73b2ae21cc34577489807f04505502f81f67c5209068b8acc2,4781400.0,MG,0.9871832811473524,0.8530041727895563,960.0,145.66666666666666,0.99,0.18808,981.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
ba94bd5c4b453af30d8f98b578ba75f5ed97e8b177125f0e3eaffbb0c2411d77,2512800.0,SP,1.0,0.8530041727895563,72.0,245.0,1.0,0.0,581.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
e0324639671b6688a1407945dcf062fddb1a8305085d5565cb093dc7ccefd802,4617600.0,SP,0.7379348940526701,0.9160090990112344,848.0,152.88888888888889,0.93,0.15499,962.0,989.0,1.0,64476.0,64476.0,0.0,0.0,0.0,0.0,31.0,1.0,Baixo Risco
9410aa45b78b9debf871f6f02f3a1b3648f5d171a80dcd1303464dc465b9aa0a,4782201.0,PR,0.8046006011120975,0.8530041727895563,598.0,200.58064516129036,0.9,0.02897,947.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
76cabb76991d5422d77a09309b2ea4743c4e7c88a1f7782c87f6e45e76b6d873,4781400.0,MT,0.9579859621063732,0.8530041727895563,950.0,173.0,0.95,0.00081,983.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
32d9864b23824f555daaf37e96bf6dd3c624f7207da009ded14b97155c2a6542,4771701.0,PR,0.2551673625352003,0.8530041727895563,158.0,82.1923076923077,0.54,0.26342,71.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
e6935d223f5df6ee3d36505c8de3308c993e846db48a0bc05a7e6fba74b60a85,4711301.0,SP,0.8119142735087146,0.8350360806344219,427.0,147.28571428571428,0.8,0.0,658.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
ec4543349a12eaddef6a2310530756a7cd0246b3b12ac9f69ca296e576eefe5b,4663000.0,RS,0.9877233304321008,0.9305636916956552,955.0,207.05882352941177,0.95,0.04049,982.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
9d093e1766143f39051ea312baa4275083ddfd7751e4f07bc13d0f67916bdffb,4541206.0,CE,0.717520835871636,0.8530041727895563,689.0,272.0,0.96,0.0,678.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
b29dda40dd36b37ef80aca80a6b742ce4c8f7856e2e1874aa6927218d66bfbd3,4623109.0,ES,0.8510958157935256,0.7671861641380078,866.0,232.82901554404145,0.93,0.01212,979.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
fadddfeb8c8c27ef20543cb6ded62dc77313b10abce6d87962aac1d94398c9e7,1052000.0,RJ,0.981777715901882,0.5905774666431637,213.0,110.8051948051948,0.71,0.09673,598.0,987.0,1.0,7393.44,7393.44,0.0,0.0,0.0,0.0,35.0,1.0,Baixo Risco
b328c359d195c05f6921151757db143cc98f0fb00f516ab686c192badc189328,1095300.0,Sem Info,0.4408156987067376,0.2133086344720922,536.0,92.29032258064515,0.78,0.21737,515.0,963.0,1.0,330.8,330.8,0.0,0.0,0.0,0.0,34.0,1.0,Baixo Risco
5ad22b19543d8e0a7e95e6d3189a58b86fbf9667ed153f362fd0c1bf83222f17,4782201.0,MA,1.0,0.8530041727895563,951.0,142.0,0.96,0.0,970.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
55f24607a6f6ad9a60c5bbe71ba1fffd4e3c79af4424a4c47d15db406bf50211,4771701.0,PR,0.6695478740900013,0.8530041727895563,905.0,97.72222222222224,0.94,0.29612,983.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
743fcd8f7bffa06c7ca12ded676a32a69ec035709f9de74280dfe15f11da94fe,4321500.0,SC,0.3249103980051108,1.0,940.0,250.55555555555557,0.94,0.0,982.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
a5675d23718f07ee2ea9beae6964a6e6e5fda082a99dc4c29c7c14919b92cdab,4789099.0,SC,0.944980873515798,0.8530041727895563,927.0,237.28571428571428,0.98,0.0,982.0,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
64d6b6e0356ef1ec5e5f2161945f31d393193125cb262f497e071b091ddd3900,4530701.0,SC,0.96333742159102,0.6101956692900226,932.0,182.3181818181818,0.93,0.15826,982.0,989.0,1.0,1018.0,1018.0,0.0,0.0,0.0,0.0,7.0,1.0,Baixo Risco
81f997a26192597b95b6107c9e88d777a13f82c507d1a50bd87c0840fbc1d760,1011201.0,MS,0.9927407262531962,0.9838889600971892,961.0,276.0,0.94,0.0,983.0,988.0,4.0,702868.8,702868.8,0.0,0.0,0.0,0.0,5.0,1.0,Baixo Risco
c4c8f0bcec0deed3f2ec21b528725cd3265cf137ddfee6aa4fa40e7c3058620b,4781400.0,SP,0.9800581949192224,0.8530041727895563,901.0,160.08333333333334,0.97,0.0,980.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
aaa62c4e989a1b89509dd7466088d9092075299eb5017d88c633c882f26ce3cf,6491300.0,Sem Info,0.9098608896471034,0.8266190325024644,782.0,188.83333333333331,0.8,0.0,928.0,986.0,1.0,1250.0,1250.0,0.0,0.0,0.0,0.0,45.0,1.0,Baixo Risco
4b559ae47aab27df4c7d8e904fedcf25f569545e47c7ce3f3639274c077a0fe5,4639701.0,DF,0.8667790272946345,0.592290130978956,859.0,196.52941176470588,0.88,0.06891,959.0,989.0,1.0,783.1,783.1,0.0,0.0,0.0,0.0,20.0,1.0,Baixo Risco
cf921ff88dd3841993de41afb7cd64824e2763d6f1e684c3f256abf6db1b3f53,2063100.0,SE,0.9684710982316936,0.8270580944679956,945.0,215.6,0.97,0.0,982.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
7c438fe950675cffade114104cd947fea3485559d240c9dfdfe78c367640aa04,5510801.0,GO,0.7429079386232512,0.8530041727895563,559.0,191.0,0.87,0.0,804.0,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
a67978d51352c4b0842ed13a9e0f800d36efd4859c9c3f02c653c7117c18c234,4774100.0,PR,0.8965591618281028,0.8530041727895563,950.0,270.75,0.88,0.0,968.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
3436c377830cf6cbbf6c9fdecdfe59bccf23365fac715e3a83b8c29948c65f6e,4771701.0,MA,0.769291405466409,0.8530041727895563,895.0,175.71428571428572,0.89,0.53078,863.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
60b79723aae9e993d294d641dde2c271a9b1c917a59e740fce98c88e0d608ef3,4781400.0,RJ,0.9630154467771994,0.8530041727895563,934.0,35.5,0.95,0.0,966.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
766ad6d506f32b037ad9edcd6ff15d3177cd20d2544bd0f5b302bd62e000a914,4782202.0,Sem Info,0.8084918224023564,0.7666849072403971,908.0,129.42857142857142,0.94,0.59846,972.0,989.0,2.0,4459.0,4464.02,0.5,0.5,0.0,-5.019999999999982,63.0,1.0,Baixo Risco
f1e7904b806709f76ac06a6c42d32e097d84c112abfb045483ba16b7916880f8,4782201.0,CE,0.9450021537326578,0.8530041727895563,923.0,205.0909090909091,0.88,0.14804,951.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
2368ba4c33367298a1c7b11d185d0262e3624f2849d362d11e44b3d17b11e301,5611201.0,DF,0.9331544859616469,0.8530041727895563,944.0,40.333333333333336,0.95,0.79039,977.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
b57c33fe392ca734edb29780bc1028d982a8620b90a3924ff575fc143bb08a31,4645101.0,Sem Info,0.1159747870389319,0.1782893664502474,66.0,175.62121212121212,0.4,0.02886,37.0,706.0,1.0,27752.59,0.0,22.0,1.0,0.0,27752.59,108.0,1.0,Baixo Risco
855ef09279343b74edaed29874cedee7a462bf8f6e78a54160c24bd1989cf1e3,1052000.0,GO,0.8654479343036968,0.9545862752787664,953.0,241.0,0.96,0.0,978.0,988.0,3.0,38000.0,38430.65,1.6666666666666667,0.3333333333333333,0.0,-430.64999999999964,45.0,1.0,Baixo Risco
4cfd9d7e0c7363824a11fc37b1dcdb39aac327dcf8eeeb3778454b3858a34c8a,4771701.0,PA,0.9756438370064336,0.8530041727895563,906.0,273.63157894736844,0.97,0.06895,975.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
3b83966c9d01dc84d645ff1cf3a05e73f80642a6f4ea7d5d2824e8be2979521b,4781400.0,MG,0.8450368117563161,0.8530041727895563,950.0,192.0,0.96,0.0,978.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
70ab899705be23176b008824d8a25bb42eb23268025719fb3ea7c39662bb56b7,4742300.0,SC,0.9679225931076556,0.727593192584781,960.0,197.92857142857144,0.97,0.01819,976.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
58792256211021ccec56f67d76ca3487a7aa647b9b98590898253f973020dae4,4744001.0,SC,0.9406665494822462,0.8530041727895563,840.0,33.46153846153846,0.97,0.18002,983.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
08a356fcca453cbefe24598c176fdba97f89ebd6356be6e280f96462c5426ac7,4651601.0,Sem Info,0.7106008807058938,0.3435735498079562,615.0,140.875,0.74,0.0,259.0,982.0,1.0,1833.33,1833.33,1.0,1.0,0.0,0.0,63.0,1.0,Baixo Risco
27cc0543f19b570896419d7bead2c10a5a98a275c3f15160fefcc8d7b4f5b6c2,1414200.0,ES,0.7704101298434258,0.3460896314274826,889.0,265.9166666666667,0.97,0.00052,976.0,988.0,4.0,3233.25,3313.39,3.5,0.75,0.0,-80.14000000000004,74.0,1.0,Baixo Risco
29397059bc263d25944a7df7a8cf7b51e0a3307244aba98ec4b7669fb9ca035a,1411801.0,RJ,0.5581643846626224,0.909103316801824,487.0,130.51933701657458,0.79,0.19233,858.0,986.0,252.0,222811.97,214269.72999999998,2.2103174603174605,0.20238095238095238,0.003968253968253968,8542.24,86.39682539682539,1.0,Baixo Risco
ba522b46f74d319ccf83e0817850f3ee687cf674d03eee261cfb973857de5c77,1412601.0,SP,0.1521813591636054,0.9458091511958152,126.0,157.3846153846154,0.41,0.01424,55.0,790.0,1.0,943.34,943.34,1.0,1.0,0.0,0.0,62.0,1.0,Baixo Risco
5e72116ca6f61f052c9595018a7579490eed0f178771a79a9d5036ae8a692b15,4771701.0,PR,0.9810507203951092,0.8530041727895563,951.0,222.69230769230768,0.98,0.0,976.0,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
af4ada4e26a6478eaca2ec87bd30d8b0b1b616078236d2e2ad7e9f141f9414d7,1533500.0,SP,0.8300018570382027,0.7033488072236064,777.0,100.06172839506172,0.68,0.0781,966.0,980.0,1.0,555.13,555.13,0.0,0.0,0.0,0.0,95.0,1.0,Baixo Risco
fb98305bb7466c07054384b19a2411562b569e6d9a40e03de22a9e64cf100031,4781400.0,TO,1.0,0.8530041727895563,962.0,251.33333333333331,0.94,0.0,972.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
5f2b89d256cd00d899230c50a373b5b718cfd79330e9235eb95b87d2f12025bd,4921301.0,SP,0.9895700027632602,0.8530041727895563,812.0,94.0,0.92,0.0,919.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
22c745cd82c45f94845e903330773753bdbef7b5d3e99b835ec85d2ed7d06ff4,1411801.0,SP,0.7007649553697783,0.8530041727895563,861.0,213.2692307692308,0.91,0.07317,919.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
862c917043acffe9b08481cb1c00e5590c70218de6d1c5c40a8ba2797da1975c,4639701.0,Sem Info,0.7818354541648119,0.8824096025155879,685.0,116.52721088435374,0.87,0.19963,975.0,988.0,1.0,351.6,358.87,4.0,1.0,0.0,-7.269999999999982,24.0,1.0,Baixo Risco
291c0257b01d70c33cc627801692e5f74b17a2cea17680467937f1d1bc84a503,2710401.0,Sem Info,0.7666400532624812,0.8530041727895563,901.0,53.0,0.95,0.0,972.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
c1bf2a1c8645a0d9658d0dbebb41156453f3d3e634359cc4eaa47f9f2247832c,4744001.0,SC,0.6673092809450404,0.8530041727895563,737.0,246.55172413793105,0.94,0.17869,266.0,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
b26f3b08949895e21b25303177e135a85587c1bad543a6c6c10051f124488ec9,4671100.0,GO,0.3981740912427516,0.8530041727895563,377.0,121.60162601626016,0.66,0.08759,556.0,984.0,5.0,422972.8,0.0,62.0,1.0,0.0,422972.8,612.0,1.0,Baixo Risco
d6510f9c2aaa507caedecf8f9a0283f10c05e070aa32eb6c69d0288e2977a794,4292801.0,SP,0.290353518077405,0.8530041727895563,102.0,155.15942028985506,0.31,0.0227,52.0,814.0,1.0,1214.22,1214.22,0.0,0.0,0.0,0.0,35.0,1.0,Baixo Risco
1094fad294cf8c6cfab94c1e623e890d7a98eb6c394b482fbd116bb334762f98,4930202.0,SP,0.8300298836704038,0.9312316767547756,744.0,96.33333333333331,0.89,0.0,912.0,985.0,3.0,22957.78,22957.78,11.0,1.0,0.0,0.0,45.0,1.0,Baixo Risco
cd461a72083bdfb487f1797bf0b6edb2b2f03d785f0e91b754ea9a349c78db03,4771701.0,GO,0.5262903041191562,0.8530041727895563,438.0,73.6923076923077,0.77,0.48293,28.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
0fb9122b8070f3af4002358e28f343469ead798f05b1a7ee4696d50b1cfe123d,4321500.0,SC,0.9565786955428088,1.0,739.0,84.5,0.8,0.0,881.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
dc4a75979190f9e33790e475663514e753ce3975efacad28f096d7ad35926598,4761001.0,SP,0.1352298026609925,0.3367606819281395,137.0,65.16580310880829,0.74,0.06616,127.0,869.0,1.0,149.11,149.11,2.0,1.0,0.0,0.0,24.0,1.0,Baixo Risco
27d27b48044caab9cb88f5975859708a0a697f644bd50e4dfb99f1fd03af8fcb,4637199.0,SP,0.9311093280732164,0.8530041727895563,863.0,169.06896551724137,0.91,0.0,980.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
10ce1d7a3a0cc43bf1c3a24eae2b3f0d828766afee4277e5d65556bad84dc232,4771701.0,PR,0.9817136211678136,1.0,964.0,289.7142857142857,0.98,0.0,980.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
c749c7a7a9ed0d9b9d13e50f0668d66ecee5df38aa213062926bb22dc9a03a86,5819100.0,RJ,0.9365970365155892,0.8530041727895563,535.0,134.5,0.5,0.067,140.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
484de2d090affcb21520f3f50ab7f9fd9023fea4a34ac3b05554710a44c4ef18,4754702.0,SP,0.0983320741365688,0.8530041727895563,124.0,113.06666666666666,0.35,0.38981,35.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
259aa3010757ac4a51f75fbb874dc7e0a7192d193b3e78cdaf49ed90ff6cf50d,2062200.0,MT,0.437979814068353,0.9617956064947468,738.0,142.1320754716981,0.88,0.14048,890.0,983.0,2.0,8593.0,8593.0,0.0,0.0,0.0,0.0,26.0,1.0,Baixo Risco
7f42089d3d4c566f47a065f54337423d40915954a35c838e474d153a7e7f92ef,8211300.0,RJ,0.8381394042019858,0.4607485277656105,509.0,66.33333333333333,0.75,0.0416,552.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
852e1fd66f5ddd7a8dc80b8a4381add66a5bfd9fb8cd458fa7ff26994b9b0bbd,4782201.0,GO,0.9397047669493486,0.3357819493890676,892.0,132.42857142857142,0.96,0.65331,918.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
006f986ab24b52fb10bfbebdb511ad20e28c042bc4c0321d1a2ff4cfe6cffb72,4685100.0,SP,0.8471235424444234,0.8530041727895563,959.0,214.3636363636364,0.95,0.0,983.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
4bc546dcbf302c716a42ef45a9b449c93e06012b2a227dd438ecce0cb19faabf,4693100.0,ES,0.922026272847952,0.4711661953968942,953.0,184.4782608695652,0.96,0.12702,980.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
a65b83042f38ca96cb4c086ab6f8dd77e330b42e0fdbb9747101104f8da27c90,4781400.0,SP,0.9187684627764438,0.8530041727895563,729.0,356.0,1.0,0.0,728.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
b843fbf21309a57614ae781ee6342f7b8c866914f24fac92b19a3bb08b7190f2,4771701.0,PR,0.9845468396736684,0.7705601750579881,964.0,241.57142857142856,0.97,0.0,982.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
515b98cc5c456f79b604368dd2e1992d20ebc602a1ac76a10c96c50430d1c0e6,2063100.0,SP,0.6980355204954072,0.886733837920284,442.0,40.43333333333333,0.86,0.65145,450.0,979.0,2.0,72267.15,72091.09,0.0,0.0,0.0,176.0599999999995,30.5,1.0,Baixo Risco
4dcf670b2c2b5df48685a5862db65154ace8278434ec69253fca7667b0a21e95,4711302.0,RS,0.9891095297742758,0.8530041727895563,942.0,166.4375,0.98,0.00484,982.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
1f218bf7dbf67ec880e878940497345a0f140f858cf1e6b153953e0f1eaf1486,4729699.0,SP,0.9339628135169112,1.0,806.0,179.0,0.94,0.12374,954.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
4f0c0f7b949a148695b1b25589bd0d1702aa314e2fe5bf614fbba4c98480fc19,4781400.0,RS,1.0,0.8530041727895563,597.0,202.33333333333331,0.76,0.0,697.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
409053baa48f14d5ffe9a79e2d7128b90465adc591e91000f41e27df14ed6e3d,4644301.0,MS,0.5062752485390741,0.5802407221179539,184.0,127.90322580645162,0.55,0.20761,494.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
5be4aa60f07c4efacead62231f3305355d10bdee14ceb6b7c26319410185528a,4781400.0,PI,0.9747563432930212,0.8530041727895563,920.0,185.39285714285717,0.97,0.00809,981.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
60c7836d7d15a0dd098d62ab98dbc11d3c7791e9bd25006f878a07f45b4794cd,2063100.0,RJ,0.3852328297005131,0.906726300353218,701.0,102.65,0.88,0.38191,128.0,972.0,1.0,1642.28,1642.28,0.0,0.0,0.0,0.0,62.0,1.0,Baixo Risco
215e25caa140aeb01f594672e69f023c74c184753eff286dfc9714c8b9dbc1ae,1020101.0,MG,0.9111689922514692,1.0,824.0,24.5,0.82,0.76174,801.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
ee4bc9d92d36ba08800341f1c5b4b6860cbe82d24149e5823af182984f4275c1,2599302.0,Sem Info,0.3180429208214737,0.0827124127528293,557.0,97.42857142857144,0.78,0.38332,214.0,953.0,1.0,12925.0,12925.0,0.0,0.0,0.0,0.0,33.0,1.0,Baixo Risco
00d6c5d14f66f7663cfb52ad4f7a237305afdef39922fe04d3c0363524878739,4712100.0,PR,1.0,0.8530041727895563,954.0,281.5,0.96,0.0,928.0,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
295aa8494ef7a083b3512e0f85a4f489682f6ecbee2a31d8571e64e981d90250,1359600.0,Sem Info,0.5020824478655566,0.8530041727895563,164.0,100.32394366197182,0.77,0.08352,163.0,979.0,5.0,4497.18,4540.9400000000005,0.2,0.2,0.0,-43.75999999999999,85.4,1.0,Baixo Risco
41fb3a72c5a347ecce3aa9158a7e01058c083ceb335641f54c659dd20b233f37,4771701.0,SP,0.6725869821926522,0.8530041727895563,842.0,189.14285714285717,0.95,0.03325,880.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
9621d89ca64cb4e333e568d16048297343d4242cd1a918a3b91b31766f133db4,4782201.0,SP,0.9733925339094944,0.8530041727895563,936.0,226.0952380952381,0.97,0.0,982.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
26f76c6294781591c0961bbb30b189432d7c8365bdde5ffa5fef3f416ba95141,4722901.0,SP,0.9619771002311512,0.8530041727895563,954.0,209.95833333333331,0.91,0.03748,979.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
03a96499773502afde5d8196f52121136be8832f060b9ebaea7615209d644b0a,4781400.0,MA,0.9239387160579976,0.8530041727895563,963.0,307.75,0.98,0.0,980.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Baixo Risco
